index,url
117,https://dixy.ru/catalog/myasnaya-gastronomiya/nasha-marka/
118,https://dixy.ru/catalog/myasnaya-gastronomiya/myasnye-konservy/
119,https://dixy.ru/catalog/konditerskie-izdeliya-torty/
120,https://dixy.ru/catalog/konditerskie-izdeliya-torty/vafli/
121,https://dixy.ru/catalog/konditerskie-izdeliya-torty/vostochnye-sladosti/
122,https://dixy.ru/catalog/konditerskie-izdeliya-torty/jevachka-ledentsy/
123,https://dixy.ru/catalog/konditerskie-izdeliya-torty/jevatelnye-konfety/
124,https://dixy.ru/catalog/konditerskie-izdeliya-torty/jeleynye-konfety/
125,https://dixy.ru/catalog/konditerskie-izdeliya-torty/zefir-marmelad/
126,https://dixy.ru/catalog/konditerskie-izdeliya-torty/karamel-ledentsy/
127,https://dixy.ru/catalog/konditerskie-izdeliya-torty/konfety/
128,https://dixy.ru/catalog/konditerskie-izdeliya-torty/konfety-v-korobkakh/
129,https://dixy.ru/catalog/konditerskie-izdeliya-torty/konfety-v-upakovke/
130,https://dixy.ru/catalog/konditerskie-izdeliya-torty/konfety-vesovye/
131,https://dixy.ru/catalog/konditerskie-izdeliya-torty/konfety-tryufeli/
132,https://dixy.ru/catalog/konditerskie-izdeliya-torty/krekery/
133,https://dixy.ru/catalog/konditerskie-izdeliya-torty/ledentsy/
134,https://dixy.ru/catalog/konditerskie-izdeliya-torty/marmelad/
135,https://dixy.ru/catalog/konditerskie-izdeliya-torty/nasha-marka/
136,https://dixy.ru/catalog/konditerskie-izdeliya-torty/pechene-pryaniki/
137,https://dixy.ru/catalog/konditerskie-izdeliya-torty/pirojnye/
138,https://dixy.ru/catalog/konditerskie-izdeliya-torty/pryaniki/
139,https://dixy.ru/catalog/konditerskie-izdeliya-torty/torty-pirogi/
140,https://dixy.ru/catalog/konditerskie-izdeliya-torty/shokolad-pasty/
141,https://dixy.ru/catalog/konditerskie-izdeliya-torty/shokoladnaya-pasta/
142,https://dixy.ru/catalog/konditerskie-izdeliya-torty/shokoladnye-konfety/
143,https://dixy.ru/catalog/myaso-ptitsa/
144,https://dixy.ru/catalog/myaso-ptitsa/myaso-ptitsy/
145,https://dixy.ru/catalog/myaso-ptitsa/kotlety-kupaty-shashlyk/
146,https://dixy.ru/catalog/myaso-ptitsa/nasha-marka/
147,https://dixy.ru/catalog/myaso-ptitsa/svinina/
148,https://dixy.ru/catalog/myaso-ptitsa/govyadina/
149,https://dixy.ru/catalog/myaso-ptitsa/farsh/
150,https://dixy.ru/catalog/myaso-ptitsa/indeyka/
151,https://dixy.ru/catalog/myaso-ptitsa/kotlety-polufabrikaty/
152,https://dixy.ru/catalog/myaso-ptitsa/kuritsa/
153,https://dixy.ru/catalog/myaso-ptitsa/steyki/
154,https://dixy.ru/catalog/myaso-ptitsa/subprodukty/
155,https://dixy.ru/catalog/zamorojennye-produkty/
156,https://dixy.ru/catalog/zamorojennye-produkty/gotovaya-eda/
157,https://dixy.ru/catalog/zamorojennye-produkty/bystro-gotovit/
158,https://dixy.ru/catalog/zamorojennye-produkty/morojenoe-i-deserty/
159,https://dixy.ru/catalog/zamorojennye-produkty/pelmeni-khinkali/
160,https://dixy.ru/catalog/zamorojennye-produkty/blinchiki-syrniki/
161,https://dixy.ru/catalog/zamorojennye-produkty/ovoshchi-griby/
162,https://dixy.ru/catalog/zamorojennye-produkty/khleb-vypechka-testo/
163,https://dixy.ru/catalog/zamorojennye-produkty/frukty-yagody/
164,https://dixy.ru/catalog/zamorojennye-produkty/led/
165,https://dixy.ru/catalog/zamorojennye-produkty/nasha-marka/
166,https://dixy.ru/catalog/zamorojennye-produkty/ryba/
167,https://dixy.ru/catalog/zamorojennye-produkty/vareniki/
168,https://dixy.ru/catalog/zamorojennye-produkty/damplingi/
169,https://dixy.ru/catalog/zamorojennye-produkty/kotlety-zamorozka/
170,https://dixy.ru/catalog/zamorojennye-produkty/moreprodukty/
171,https://dixy.ru/catalog/zamorojennye-produkty/myaso-zamorozka/
172,https://dixy.ru/catalog/zamorojennye-produkty/naggetsy-zamorozka/
173,https://dixy.ru/catalog/zamorojennye-produkty/pitstsa-zamorozka/
174,https://dixy.ru/catalog/chay-kofe-kakao/
175,https://dixy.ru/catalog/chay-kofe-kakao/kakao-shokolad/
176,https://dixy.ru/catalog/chay-kofe-kakao/kofe/
177,https://dixy.ru/catalog/chay-kofe-kakao/kofe-v-zernakh/
178,https://dixy.ru/catalog/chay-kofe-kakao/kofe-v-kapsulakh/
179,https://dixy.ru/catalog/chay-kofe-kakao/kofe-molotyy/
180,https://dixy.ru/catalog/chay-kofe-kakao/kofe-rastvorimyy/
181,https://dixy.ru/catalog/chay-kofe-kakao/nasha-marka/
182,https://dixy.ru/catalog/chay-kofe-kakao/chay/
183,https://dixy.ru/catalog/chay-kofe-kakao/chay-v-paketikakh/
184,https://dixy.ru/catalog/chay-kofe-kakao/chay-zelenyy/
185,https://dixy.ru/catalog/chay-kofe-kakao/chay-travyanoy/
186,https://dixy.ru/catalog/chay-kofe-kakao/chay-fruktovyy/
187,https://dixy.ru/catalog/chay-kofe-kakao/chay-chernyy/
188,https://dixy.ru/catalog/bakaleya/
189,https://dixy.ru/catalog/bakaleya/bystro-gotovit/
190,https://dixy.ru/catalog/bakaleya/kashi-zavtraki/
191,https://dixy.ru/catalog/bakaleya/vostochnaya-kukhnya/
192,https://dixy.ru/catalog/bakaleya/makarony-pasta/
193,https://dixy.ru/catalog/bakaleya/krupy-bobovye/
194,https://dixy.ru/catalog/bakaleya/muka-vse-dlya-vypechki/
195,https://dixy.ru/catalog/bakaleya/varene-djemy-siropy/
196,https://dixy.ru/catalog/bakaleya/nasha-marka/
197,https://dixy.ru/catalog/bakaleya/med/
198,https://dixy.ru/catalog/bakaleya/sol/
199,https://dixy.ru/catalog/bakaleya/maslo/
200,https://dixy.ru/catalog/bakaleya/sakhar/
201,https://dixy.ru/catalog/bakaleya/ris/
202,https://dixy.ru/catalog/bakaleya/smesi-dlya-vypechki-dobavki/
203,https://dixy.ru/catalog/ryba-moreprodukty-ikra/
204,https://dixy.ru/catalog/ryba-moreprodukty-ikra/bystro-gotovit/
205,https://dixy.ru/catalog/ryba-moreprodukty-ikra/vyalenaya-sushenaya-ryba/
206,https://dixy.ru/catalog/ryba-moreprodukty-ikra/ikra/
207,https://dixy.ru/catalog/ryba-moreprodukty-ikra/kopchenaya-ryba/
208,https://dixy.ru/catalog/ryba-moreprodukty-ikra/krabovye-palochki/
209,https://dixy.ru/catalog/ryba-moreprodukty-ikra/krevetki-produkty-morya/
210,https://dixy.ru/catalog/ryba-moreprodukty-ikra/morskaya-kapusta/
211,https://dixy.ru/catalog/ryba-moreprodukty-ikra/nasha-marka/
212,https://dixy.ru/catalog/ryba-moreprodukty-ikra/preservy/
213,https://dixy.ru/catalog/ryba-moreprodukty-ikra/ryba-zamorozka/
214,https://dixy.ru/catalog/ryba-moreprodukty-ikra/rybnye-konservy/
215,https://dixy.ru/catalog/ryba-moreprodukty-ikra/kopchenaya-solenaya-ryba/
216,https://dixy.ru/catalog/detskoe-pitanie/
217,https://dixy.ru/catalog/detskoe-pitanie/voda/
218,https://dixy.ru/catalog/detskoe-pitanie/detskie-yogurty/
219,https://dixy.ru/catalog/detskoe-pitanie/detskie-pyure/
220,https://dixy.ru/catalog/detskoe-pitanie/detskie-smesi/
221,https://dixy.ru/catalog/detskoe-pitanie/detskie-soki-i-nektary/
222,https://dixy.ru/catalog/detskoe-pitanie/tvorojki-i-yogurty/
223,https://dixy.ru/catalog/detskoe-pitanie/detskiy-biolakt/
224,https://dixy.ru/catalog/detskoe-pitanie/detskoe-pechene/
225,https://dixy.ru/catalog/detskoe-pitanie/kashi/
226,https://dixy.ru/catalog/detskoe-pitanie/kefir-dlya-detey/
227,https://dixy.ru/catalog/detskoe-pitanie/kiseli-dlya-detey/
228,https://dixy.ru/catalog/detskoe-pitanie/pitevye-produkty/
229,https://dixy.ru/catalog/detskoe-pitanie/molochnye-kokteyli-dlya-detey/
230,https://dixy.ru/catalog/detskoe-pitanie/myasnoe-pyure/
231,https://dixy.ru/catalog/detskoe-pitanie/napitki-detskie/
232,https://dixy.ru/catalog/detskoe-pitanie/nasha-marka/
233,https://dixy.ru/catalog/detskoe-pitanie/ovoshchnoe-pyure/
234,https://dixy.ru/catalog/detskoe-pitanie/perekus/
235,https://dixy.ru/catalog/detskoe-pitanie/fruktovoe-pyure/
236,https://dixy.ru/catalog/sousy-spetsii/
237,https://dixy.ru/catalog/sousy-spetsii/adjika/
238,https://dixy.ru/catalog/sousy-spetsii/gorchitsa-khren/
239,https://dixy.ru/catalog/sousy-spetsii/ketchupy/
240,https://dixy.ru/catalog/sousy-spetsii/mayonez/
241,https://dixy.ru/catalog/sousy-spetsii/nasha-marka/
242,https://dixy.ru/catalog/sousy-spetsii/sousy-ketchupy-pasty/
243,https://dixy.ru/catalog/sousy-spetsii/spetsii-pripravy/
244,https://dixy.ru/catalog/sousy-spetsii/tomatnaya-pasta/
245,https://dixy.ru/catalog/sousy-spetsii/uksus-marinad/
246,https://dixy.ru/catalog/konservy/
247,https://dixy.ru/catalog/konservy/gribnye-konservy/
248,https://dixy.ru/catalog/konservy/myasnye-konservy/
249,https://dixy.ru/catalog/konservy/myasnye-pashtety/
250,https://dixy.ru/catalog/konservy/nasha-marka/
251,https://dixy.ru/catalog/konservy/ovoshchnye-konservy/
252,https://dixy.ru/catalog/konservy/rybnye-konservy/
253,https://dixy.ru/catalog/konservy/solenya/
254,https://dixy.ru/catalog/konservy/tushenka/
255,https://dixy.ru/catalog/konservy/fruktovye-konservy/
256,https://dixy.ru/catalog/konservy/shproty/
257,https://dixy.ru/catalog/tovary-dlya-detey/
258,https://dixy.ru/catalog/tovary-dlya-detey/gigiena-i-ukhod/
259,https://dixy.ru/catalog/tovary-dlya-detey/detskaya-kosmetika/
260,https://dixy.ru/catalog/tovary-dlya-detey/detskaya-odejda-i-obuv/
261,https://dixy.ru/catalog/tovary-dlya-detey/igrushki-tvorchestvo/
262,https://dixy.ru/catalog/tovary-dlya-detey/nasha-marka/
263,https://dixy.ru/catalog/tovary-dlya-detey/podguzniki-i-pelenki/
264,https://dixy.ru/catalog/tovary-dlya-detey/salfetki-vatnye-izdeliya/
265,https://dixy.ru/catalog/dlya-zdorovogo-pitaniya/
266,https://dixy.ru/catalog/dlya-zdorovogo-pitaniya/bez-sakhara/
267,https://dixy.ru/catalog/dlya-zdorovogo-pitaniya/veganskie-produkty/
268,https://dixy.ru/catalog/dlya-zdorovogo-pitaniya/diabeticheskie-produkty/
269,https://dixy.ru/catalog/dlya-zdorovogo-pitaniya/mnogo-proteina/
270,https://dixy.ru/catalog/dlya-zdorovogo-pitaniya/napitki-s-polzoy/
271,https://dixy.ru/catalog/dlya-zdorovogo-pitaniya/nasha-marka/
272,https://dixy.ru/catalog/dlya-zdorovogo-pitaniya/orekhi-sukhofrukty/
273,https://dixy.ru/catalog/dlya-zdorovogo-pitaniya/pitanie-dlya-sporta/
274,https://dixy.ru/catalog/dlya-zdorovogo-pitaniya/rastitelnye-produkty/
275,https://dixy.ru/catalog/dlya-zdorovogo-pitaniya/batonchiki/
276,https://dixy.ru/catalog/dlya-zdorovogo-pitaniya/sneki/
277,https://dixy.ru/catalog/dlya-zdorovogo-pitaniya/sukhie-zavtraki-myusli/
278,https://dixy.ru/catalog/dlya-zdorovogo-pitaniya/khlebtsy/
279,https://dixy.ru/catalog/dlya-zdorovogo-pitaniya/khlopya-kukuruznye/
280,https://dixy.ru/catalog/alkogolnye-napitki/
281,https://dixy.ru/catalog/alkogolnye-napitki/belye-vina/
282,https://dixy.ru/catalog/alkogolnye-napitki/brendi/
283,https://dixy.ru/catalog/alkogolnye-napitki/vermut/
284,https://dixy.ru/catalog/alkogolnye-napitki/vino/
285,https://dixy.ru/catalog/alkogolnye-napitki/viski-burbon-djin/
286,https://dixy.ru/catalog/alkogolnye-napitki/vodka/
287,https://dixy.ru/catalog/alkogolnye-napitki/djin/
288,https://dixy.ru/catalog/alkogolnye-napitki/kokteyli/
289,https://dixy.ru/catalog/alkogolnye-napitki/konyak-brendi/
290,https://dixy.ru/catalog/alkogolnye-napitki/krasnye-vina/
291,https://dixy.ru/catalog/alkogolnye-napitki/kreplenye-vina/
292,https://dixy.ru/catalog/alkogolnye-napitki/aperitivy-liker-balzam/
293,https://dixy.ru/catalog/alkogolnye-napitki/nastoyki/
294,https://dixy.ru/catalog/alkogolnye-napitki/nasha-marka/
295,https://dixy.ru/catalog/alkogolnye-napitki/pivo/
296,https://dixy.ru/catalog/alkogolnye-napitki/plodovye-yagodnye-vina/
297,https://dixy.ru/catalog/alkogolnye-napitki/rozovye-vina/
298,https://dixy.ru/catalog/alkogolnye-napitki/rom/
299,https://dixy.ru/catalog/alkogolnye-napitki/kokteyli-sidr/
300,https://dixy.ru/catalog/alkogolnye-napitki/tekila/
301,https://dixy.ru/catalog/alkogolnye-napitki/shampanskoe/
302,https://dixy.ru/catalog/tovary-dlya-jivotnykh/
303,https://dixy.ru/catalog/tovary-dlya-jivotnykh/vlajnye-korma-dlya-koshek/
304,https://dixy.ru/catalog/tovary-dlya-jivotnykh/vlajnye-korma-dlya-sobak/
305,https://dixy.ru/catalog/tovary-dlya-jivotnykh/dlya-koshek/
306,https://dixy.ru/catalog/tovary-dlya-jivotnykh/dlya-sobak/
307,https://dixy.ru/catalog/tovary-dlya-jivotnykh/lakomstva-dlya-koshek/
308,https://dixy.ru/catalog/tovary-dlya-jivotnykh/lakomstva-dlya-sobak/
309,https://dixy.ru/catalog/tovary-dlya-jivotnykh/nasha-marka/
310,https://dixy.ru/catalog/tovary-dlya-jivotnykh/professionalnye-ratsiony/
311,https://dixy.ru/catalog/tovary-dlya-jivotnykh/sukhie-korma-dlya-koshek/
312,https://dixy.ru/catalog/tovary-dlya-jivotnykh/sukhie-korma-dlya-sobak/
313,https://dixy.ru/catalog/tovary-dlya-jivotnykh/aksessuary/
314,https://dixy.ru/catalog/bytovaya-khimiya/
315,https://dixy.ru/catalog/bytovaya-khimiya/dlya-mytya-posudy/
316,https://dixy.ru/catalog/bytovaya-khimiya/dlya-posudomoek/
317,https://dixy.ru/catalog/bytovaya-khimiya/nasha-marka/
318,https://dixy.ru/catalog/bytovaya-khimiya/osvejiteli/
319,https://dixy.ru/catalog/bytovaya-khimiya/stirka-ukhod-za-belem/
320,https://dixy.ru/catalog/bytovaya-khimiya/ukhod-za-obuvyu-i-odejdoy/
321,https://dixy.ru/catalog/bytovaya-khimiya/chistyashchie-sredstva/
322,https://dixy.ru/catalog/gigiena-i-kosmetika/
323,https://dixy.ru/catalog/gigiena-i-kosmetika/bumajnye-polotentsa/
324,https://dixy.ru/catalog/gigiena-i-kosmetika/dlya-britya-i-depilyatsii/
325,https://dixy.ru/catalog/gigiena-i-kosmetika/dlya-makiyaja/
326,https://dixy.ru/catalog/gigiena-i-kosmetika/jenskaya-gigiena/
327,https://dixy.ru/catalog/gigiena-i-kosmetika/nabory-kosmetiki/
328,https://dixy.ru/catalog/gigiena-i-kosmetika/nasha-marka/
329,https://dixy.ru/catalog/gigiena-i-kosmetika/salfetki-i-nosovye-platki/
330,https://dixy.ru/catalog/gigiena-i-kosmetika/sredstva-dlya-vanny-i-dusha/
331,https://dixy.ru/catalog/gigiena-i-kosmetika/sredstva-kontratseptsii/
332,https://dixy.ru/catalog/gigiena-i-kosmetika/sredstva-lichnoy-gigieny/
333,https://dixy.ru/catalog/gigiena-i-kosmetika/tovary-meditsinskie/
334,https://dixy.ru/catalog/gigiena-i-kosmetika/tualetnaya-bumaga/
335,https://dixy.ru/catalog/gigiena-i-kosmetika/ukhod-za-volosami/
336,https://dixy.ru/catalog/gigiena-i-kosmetika/ukhod-za-litsom-i-telom/
337,https://dixy.ru/catalog/gigiena-i-kosmetika/ukhod-za-polostyu-rta/
338,https://dixy.ru/catalog/tovary-dlya-doma-i-dachi/
339,https://dixy.ru/catalog/tovary-dlya-doma-i-dachi/gazety-jurnaly/
340,https://dixy.ru/catalog/tovary-dlya-doma-i-dachi/dlya-vanny-i-tualeta/
341,https://dixy.ru/catalog/tovary-dlya-doma-i-dachi/dlya-kukhni/
342,https://dixy.ru/catalog/tovary-dlya-doma-i-dachi/dlya-otdykha-i-prazdnika/
343,https://dixy.ru/catalog/tovary-dlya-doma-i-dachi/dlya-sada/
344,https://dixy.ru/catalog/tovary-dlya-doma-i-dachi/dlya-uborki/
345,https://dixy.ru/catalog/tovary-dlya-doma-i-dachi/jivye-tsvety/
346,https://dixy.ru/catalog/tovary-dlya-doma-i-dachi/kants-tovary/
347,https://dixy.ru/catalog/tovary-dlya-doma-i-dachi/nasha-marka/
348,https://dixy.ru/catalog/tovary-dlya-doma-i-dachi/odejda-obuv-prochee/
349,https://dixy.ru/catalog/tovary-dlya-doma-i-dachi/osveshchenie-remont-batareyki/
350,https://dixy.ru/catalog/tovary-dlya-doma-i-dachi/piknik-i-barbekyu/
351,https://dixy.ru/catalog/tovary-dlya-doma-i-dachi/repellenty/
352,https://dixy.ru/catalog/tovary-dlya-doma-i-dachi/tekstil-dekor/
353,https://dixy.ru/catalog/tovary-dlya-doma-i-dachi/tovary-dlya-sporta/
